,Unnamed: 0,_id,formhub/uuid,start,end,today,deviceid,Main_group/enumerator_group/name_enum,Main_group/location_details/Select_District,Main_group/location_details/geo_location,Main_group/location_details/well_type,Main_group/location_details/sw_bk_well_no,Main_group/measurement/measurement_point_cm,Main_group/measurement/Well_photo_Use_the_ed_measurement_point,Main_group/measurement/Measurement_of_tape_ent_point_MP_in_m,Main_group/measurement/wet_point_measruement_on_tape,Main_group/measurement/gw_level_from_mp,Main_group/measurement/mp_in_m,Main_group/measurement/gw_level,__version__,_version_,meta/instanceID,_xform_id_string,_uuid,_attachments,_status,_geolocation,_submission_time,_tags,_notes,_validation_status,_submitted_by,Main_group/location_details/bk_dw_no,Main_group/measurement/Audio_Notes_Use_the_to_record_any_notes,Main_group/measurement/Notes,Main_group/location_details/well_no_sw_bardiya,Main_group/location_details/well_no_dw_bardiya
131,131,169613788,36e34b01767e41e291b861fbf251aaf1,2021-04-03T14:47:20.667+05:45,2021-04-03T14:49:51.687+05:45,2021-04-03,868190042176206,yogendra,Banke,28.1465581 81.5519536 103.6786630334175 4.551,sw,bk-sw-18_1,27,1617440631374.jpg,5.0,1.08,3.92,0.27,3.65,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:b6df7faa-c868-4768-b775-2d0a8cc55926,ajbNkrfgsftG7FsDVqc5h9,b6df7faa-c868-4768-b775-2d0a8cc55926,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb6df7faa-c868-4768-b775-2d0a8cc55926%2F1617440631374.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb6df7faa-c868-4768-b775-2d0a8cc55926%2F1617440631374.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb6df7faa-c868-4768-b775-2d0a8cc55926%2F1617440631374.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/b6df7faa-c868-4768-b775-2d0a8cc55926/1617440631374.jpg', 'instance': 169613788, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb6df7faa-c868-4768-b775-2d0a8cc55926%2F1617440631374.jpg', 'id': 59627002, 'xform': 669773}]",submitted_via_web,"[28.1465581, 81.5519536]",2021-04-04T16:32:55,[],[],{},gw_monitoring,,,,,
132,132,169613790,36e34b01767e41e291b861fbf251aaf1,2021-04-04T13:29:19.750+05:45,2021-04-04T13:32:43.088+05:45,2021-04-04,868190042176206,yogendra,Banke,28.1317973 81.6588377 98.44866010861558 4.803,sw,bk-sw-06_1,45,1617522391168.jpg,5.0,2.26,2.74,0.45,2.29,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:78c61996-1109-47fa-b9b8-303d1d58dc0a,ajbNkrfgsftG7FsDVqc5h9,78c61996-1109-47fa-b9b8-303d1d58dc0a,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F78c61996-1109-47fa-b9b8-303d1d58dc0a%2F1617522391168.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F78c61996-1109-47fa-b9b8-303d1d58dc0a%2F1617522391168.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F78c61996-1109-47fa-b9b8-303d1d58dc0a%2F1617522391168.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/78c61996-1109-47fa-b9b8-303d1d58dc0a/1617522391168.jpg', 'instance': 169613790, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F78c61996-1109-47fa-b9b8-303d1d58dc0a%2F1617522391168.jpg', 'id': 59627003, 'xform': 669773}]",submitted_via_web,"[28.1317973, 81.6588377]",2021-04-04T16:32:56,[],[],{},gw_monitoring,,,,,
133,133,169613791,36e34b01767e41e291b861fbf251aaf1,2021-04-04T14:11:23.037+05:45,2021-04-04T14:13:42.035+05:45,2021-04-04,868190042176206,yogendra,Banke,28.0928489 81.6478628 94.33627246343464 4.854,sw,bk-sw-07_1,15,1617524875887.jpg,4.95,0.5,4.45,0.15,4.3,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:08ddfd6a-2ae5-4b53-82e2-aeb0c10451d6,ajbNkrfgsftG7FsDVqc5h9,08ddfd6a-2ae5-4b53-82e2-aeb0c10451d6,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F08ddfd6a-2ae5-4b53-82e2-aeb0c10451d6%2F1617524875887.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F08ddfd6a-2ae5-4b53-82e2-aeb0c10451d6%2F1617524875887.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F08ddfd6a-2ae5-4b53-82e2-aeb0c10451d6%2F1617524875887.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/08ddfd6a-2ae5-4b53-82e2-aeb0c10451d6/1617524875887.jpg', 'instance': 169613791, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F08ddfd6a-2ae5-4b53-82e2-aeb0c10451d6%2F1617524875887.jpg', 'id': 59627005, 'xform': 669773}]",submitted_via_web,"[28.0928489, 81.6478628]",2021-04-04T16:32:58,[],[],{},gw_monitoring,,,,,
134,134,169613792,36e34b01767e41e291b861fbf251aaf1,2021-04-04T14:46:26.630+05:45,2021-04-04T14:48:50.866+05:45,2021-04-04,868190042176206,yogendra,Banke,28.0812185 81.645044 101.03061213006376 4.803,sw,bk-sw-24_1,54,1617526992787.jpg,6.0,1.55,4.45,0.54,3.91,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:d26fe227-31e4-4cd9-a6d2-3fc5d9e8b042,ajbNkrfgsftG7FsDVqc5h9,d26fe227-31e4-4cd9-a6d2-3fc5d9e8b042,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fd26fe227-31e4-4cd9-a6d2-3fc5d9e8b042%2F1617526992787.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fd26fe227-31e4-4cd9-a6d2-3fc5d9e8b042%2F1617526992787.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fd26fe227-31e4-4cd9-a6d2-3fc5d9e8b042%2F1617526992787.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/d26fe227-31e4-4cd9-a6d2-3fc5d9e8b042/1617526992787.jpg', 'instance': 169613792, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fd26fe227-31e4-4cd9-a6d2-3fc5d9e8b042%2F1617526992787.jpg', 'id': 59627006, 'xform': 669773}]",submitted_via_web,"[28.0812185, 81.645044]",2021-04-04T16:33:00,[],[],{},gw_monitoring,,,,,
135,135,170890856,36e34b01767e41e291b861fbf251aaf1,2021-03-13T15:05:56.884+05:45,2021-04-04T13:31:01.572+05:45,2021-03-13,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.0852756 81.5164958 93.39883379549784 4.854,dt,,25,1617268305408.jpg,15.0,1.0,14.0,0.25,13.75,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:affd8428-19d6-4d0d-9cdf-bd5f60680c28,ajbNkrfgsftG7FsDVqc5h9,affd8428-19d6-4d0d-9cdf-bd5f60680c28,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Faffd8428-19d6-4d0d-9cdf-bd5f60680c28%2F1617268305408.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Faffd8428-19d6-4d0d-9cdf-bd5f60680c28%2F1617268305408.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Faffd8428-19d6-4d0d-9cdf-bd5f60680c28%2F1617268305408.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/affd8428-19d6-4d0d-9cdf-bd5f60680c28/1617268305408.jpg', 'instance': 170890856, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Faffd8428-19d6-4d0d-9cdf-bd5f60680c28%2F1617268305408.jpg', 'id': 60023349, 'xform': 669773}, {'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Faffd8428-19d6-4d0d-9cdf-bd5f60680c28%2F1615627644839.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Faffd8428-19d6-4d0d-9cdf-bd5f60680c28%2F1615627644839.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Faffd8428-19d6-4d0d-9cdf-bd5f60680c28%2F1615627644839.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/affd8428-19d6-4d0d-9cdf-bd5f60680c28/1615627644839.jpg', 'instance': 170890856, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Faffd8428-19d6-4d0d-9cdf-bd5f60680c28%2F1615627644839.jpg', 'id': 60023348, 'xform': 669773}]",submitted_via_web,"[28.0852756, 81.5164958]",2021-04-11T07:45:34,[],[],{},gw_monitoring,,,,,bd-dw-01
136,136,170890863,36e34b01767e41e291b861fbf251aaf1,2021-04-01T15:02:54.352+05:45,2021-04-01T15:06:07.477+05:45,2021-04-01,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.082907 81.5111801 99.5016497333836 4.803,dt,,24,1617268779291.jpg,14.0,3.8,10.2,0.24,9.96,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:3b7ce0e8-2614-452c-9943-97d6d57f8a71,ajbNkrfgsftG7FsDVqc5h9,3b7ce0e8-2614-452c-9943-97d6d57f8a71,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F3b7ce0e8-2614-452c-9943-97d6d57f8a71%2F1617268779291.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F3b7ce0e8-2614-452c-9943-97d6d57f8a71%2F1617268779291.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F3b7ce0e8-2614-452c-9943-97d6d57f8a71%2F1617268779291.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/3b7ce0e8-2614-452c-9943-97d6d57f8a71/1617268779291.jpg', 'instance': 170890863, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F3b7ce0e8-2614-452c-9943-97d6d57f8a71%2F1617268779291.jpg', 'id': 60023351, 'xform': 669773}]",submitted_via_web,"[28.082907, 81.5111801]",2021-04-11T07:45:38,[],[],{},gw_monitoring,,,,,bd-dw-04
137,137,170890866,36e34b01767e41e291b861fbf251aaf1,2021-04-01T15:12:08.259+05:45,2021-04-01T15:18:26.081+05:45,2021-04-01,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.0883862 81.5027232 100.62413342298225 4.551,dt,,20,1617269550052.jpg,14.0,1.8,12.2,0.2,12.0,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:e4b9abb6-38d6-4863-9099-efe31a09c59e,ajbNkrfgsftG7FsDVqc5h9,e4b9abb6-38d6-4863-9099-efe31a09c59e,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fe4b9abb6-38d6-4863-9099-efe31a09c59e%2F1617269550052.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fe4b9abb6-38d6-4863-9099-efe31a09c59e%2F1617269550052.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fe4b9abb6-38d6-4863-9099-efe31a09c59e%2F1617269550052.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/e4b9abb6-38d6-4863-9099-efe31a09c59e/1617269550052.jpg', 'instance': 170890866, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fe4b9abb6-38d6-4863-9099-efe31a09c59e%2F1617269550052.jpg', 'id': 60023352, 'xform': 669773}]",submitted_via_web,"[28.0883862, 81.5027232]",2021-04-11T07:45:41,[],[],{},gw_monitoring,,,,,bd-dw-03
138,138,170890872,36e34b01767e41e291b861fbf251aaf1,2021-04-01T15:33:18.529+05:45,2021-04-01T15:35:59.704+05:45,2021-04-01,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.1056721 81.482622 97.9604413131479 4.551,dt,,10,1617270632414.jpg,13.0,1.0,12.0,0.1,11.9,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:ba837735-4524-425d-a66b-5c69f832326a,ajbNkrfgsftG7FsDVqc5h9,ba837735-4524-425d-a66b-5c69f832326a,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fba837735-4524-425d-a66b-5c69f832326a%2F1617270632414.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fba837735-4524-425d-a66b-5c69f832326a%2F1617270632414.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fba837735-4524-425d-a66b-5c69f832326a%2F1617270632414.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/ba837735-4524-425d-a66b-5c69f832326a/1617270632414.jpg', 'instance': 170890872, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fba837735-4524-425d-a66b-5c69f832326a%2F1617270632414.jpg', 'id': 60023353, 'xform': 669773}]",submitted_via_web,"[28.1056721, 81.482622]",2021-04-11T07:45:45,[],[],{},gw_monitoring,,,,,bd-dw-02
139,139,170890884,36e34b01767e41e291b861fbf251aaf1,2021-04-02T12:06:53.991+05:45,2021-04-02T12:18:21.464+05:45,2021-04-02,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.2283231 81.5671834 99.89142916824524 4.803,sw,,40,1617344682793.jpg,8.0,1.7,6.3,0.4,5.9,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:01c6c338-18b1-4205-bc3f-68305eddd3d2,ajbNkrfgsftG7FsDVqc5h9,01c6c338-18b1-4205-bc3f-68305eddd3d2,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F01c6c338-18b1-4205-bc3f-68305eddd3d2%2F1617344682793.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F01c6c338-18b1-4205-bc3f-68305eddd3d2%2F1617344682793.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F01c6c338-18b1-4205-bc3f-68305eddd3d2%2F1617344682793.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/01c6c338-18b1-4205-bc3f-68305eddd3d2/1617344682793.jpg', 'instance': 170890884, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F01c6c338-18b1-4205-bc3f-68305eddd3d2%2F1617344682793.jpg', 'id': 60023355, 'xform': 669773}]",submitted_via_web,"[28.2283231, 81.5671834]",2021-04-11T07:45:47,[],[],{},gw_monitoring,,,,bd-sw-21,
140,140,170890890,36e34b01767e41e291b861fbf251aaf1,2021-04-02T12:18:24.811+05:45,2021-04-02T12:38:26.775+05:45,2021-04-02,collect:j4PTEWRBElBFPepF,anita,Bardiya,28.2490794 81.5849847 104.17643321182874 4.854,sw,,10,1617345286882.jpg,7.0,1.0,6.0,0.1,5.9,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:9343a2d2-e7e2-4cbf-887b-9fc3d1cf2784,ajbNkrfgsftG7FsDVqc5h9,9343a2d2-e7e2-4cbf-887b-9fc3d1cf2784,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F9343a2d2-e7e2-4cbf-887b-9fc3d1cf2784%2F1617345286882.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F9343a2d2-e7e2-4cbf-887b-9fc3d1cf2784%2F1617345286882.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F9343a2d2-e7e2-4cbf-887b-9fc3d1cf2784%2F1617345286882.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/9343a2d2-e7e2-4cbf-887b-9fc3d1cf2784/1617345286882.jpg', 'instance': 170890890, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F9343a2d2-e7e2-4cbf-887b-9fc3d1cf2784%2F1617345286882.jpg', 'id': 60023356, 'xform': 669773}]",submitted_via_web,"[28.2490794, 81.5849847]",2021-04-11T07:45:49,[],[],{},gw_monitoring,,,,bd-sw-22,
141,141,170890896,36e34b01767e41e291b861fbf251aaf1,2021-04-02T12:35:45.936+05:45,2021-04-02T12:39:03.402+05:45,2021-04-02,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.2364874 81.547728 87.96004384746297 4.551,sw,,0,1617346347895.jpg,4.0,1.7,2.3,0.0,2.3,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:b670ba3b-bbc8-4abd-8f44-dbe7cd167498,ajbNkrfgsftG7FsDVqc5h9,b670ba3b-bbc8-4abd-8f44-dbe7cd167498,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb670ba3b-bbc8-4abd-8f44-dbe7cd167498%2F1617346347895.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb670ba3b-bbc8-4abd-8f44-dbe7cd167498%2F1617346347895.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb670ba3b-bbc8-4abd-8f44-dbe7cd167498%2F1617346347895.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/b670ba3b-bbc8-4abd-8f44-dbe7cd167498/1617346347895.jpg', 'instance': 170890896, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb670ba3b-bbc8-4abd-8f44-dbe7cd167498%2F1617346347895.jpg', 'id': 60023357, 'xform': 669773}]",submitted_via_web,"[28.2364874, 81.547728]",2021-04-11T07:45:52,[],[],{},gw_monitoring,,,,bd-sw-02,
142,142,170890901,36e34b01767e41e291b861fbf251aaf1,2021-04-02T13:36:34.366+05:45,2021-04-02T13:38:38.349+05:45,2021-04-02,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.2898387 81.4420108 107.79121571638501 4.854,sw,,32,1617350004052.jpg,5.0,1.7,3.3,0.32,2.98,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:29733185-b8d5-4eaf-8d2a-ab5e1004880f,ajbNkrfgsftG7FsDVqc5h9,29733185-b8d5-4eaf-8d2a-ab5e1004880f,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F29733185-b8d5-4eaf-8d2a-ab5e1004880f%2F1617350004052.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F29733185-b8d5-4eaf-8d2a-ab5e1004880f%2F1617350004052.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F29733185-b8d5-4eaf-8d2a-ab5e1004880f%2F1617350004052.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/29733185-b8d5-4eaf-8d2a-ab5e1004880f/1617350004052.jpg', 'instance': 170890901, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F29733185-b8d5-4eaf-8d2a-ab5e1004880f%2F1617350004052.jpg', 'id': 60023359, 'xform': 669773}]",submitted_via_web,"[28.2898387, 81.4420108]",2021-04-11T07:45:54,[],[],{},gw_monitoring,,,,bd-sw-04,
143,143,170890903,36e34b01767e41e291b861fbf251aaf1,2021-04-02T13:38:43.575+05:45,2021-04-02T13:54:02.100+05:45,2021-04-02,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.3512469 81.4297408 106.21650332250346 4.854,sw,,40,1617350893076.jpg,5.0,1.0,4.0,0.4,3.6,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:5dd170e4-bc8b-482f-a7e9-499463f86f84,ajbNkrfgsftG7FsDVqc5h9,5dd170e4-bc8b-482f-a7e9-499463f86f84,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F5dd170e4-bc8b-482f-a7e9-499463f86f84%2F1617350893076.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F5dd170e4-bc8b-482f-a7e9-499463f86f84%2F1617350893076.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F5dd170e4-bc8b-482f-a7e9-499463f86f84%2F1617350893076.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/5dd170e4-bc8b-482f-a7e9-499463f86f84/1617350893076.jpg', 'instance': 170890903, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F5dd170e4-bc8b-482f-a7e9-499463f86f84%2F1617350893076.jpg', 'id': 60023361, 'xform': 669773}]",submitted_via_web,"[28.3512469, 81.4297408]",2021-04-11T07:45:57,[],[],{},gw_monitoring,,,,bd-sw-08,
